date,store_id,product_id,category,price,purchase_cost,units_sold,stock_on_hand,stock_received,reorder_flag,stockout_flag,holding_cost,revenue,cost,promotion_flag,lead_time,day_of_week,month
2024-11-04,9,396,Home Appliances,72.52,52.29,5,11,3,0,0,0.6000000000000001,362.59999999999997,261.45,0,1,0,11
2023-08-24,38,399,Clothing,74.61,38.94,6,12,8,0,0,0.6000000000000001,447.65999999999997,233.64,0,5,3,8
2023-12-14,31,364,Grocery,49.08,26.13,9,9,9,1,0,0.0,441.71999999999997,235.17,1,6,3,12
2023-03-21,49,162,Electronics,122.27,82.77,3,7,5,1,0,0.4,366.81,248.31,0,5,1,3
2024-12-21,12,426,Home Appliances,98.35,82.77,4,8,2,1,0,0.4,393.4,331.08,0,7,5,12
2024-11-15,44,110,Electronics,118.79,98.76,10,21,8,0,0,1.1,1187.9,987.6,0,1,4,11
2023-10-14,32,403,Health,107.84,55.34,7,23,6,0,0,1.6,754.88,387.38,1,7,5,10
2024-02-12,1,40,Toys,46.7,33.58,5,5,3,1,0,0.0,233.5,167.89999999999998,0,4,0,2
2023-02-16,17,194,Health,54.67,42.96,6,11,6,0,0,0.5,328.02,257.76,0,7,3,2
2023-04-06,28,44,Clothing,12.56,8.44,5,14,6,0,0,0.9,62.800000000000004,42.199999999999996,0,1,3,4
2024-08-29,23,141,Electronics,60.28,36.24,9,25,0,0,0,1.6,542.52,326.16,0,2,3,8
2023-01-21,33,390,Toys,49.62,36.45,5,18,6,0,0,1.3,248.1,182.25,0,7,5,1
2023-06-17,34,51,Clothing,59.21,52.33,1,9,0,1,0,0.8,59.21,52.33,1,1,5,6
2024-08-18,31,103,Grocery,56.46,49.32,6,23,0,0,0,1.7000000000000002,338.76,295.92,0,2,6,8
2023-03-24,7,264,Electronics,112.27,90.25,3,7,4,1,0,0.4,336.81,270.75,0,7,4,3
2023-07-19,31,14,Clothing,67.97,44.93,5,17,3,0,0,1.2000000000000002,339.85,224.65,0,5,2,7
2024-08-24,13,264,Electronics,148.29,90.25,5,19,1,0,0,1.4000000000000001,741.4499999999999,451.25,0,5,5,8
2023-02-07,48,335,Grocery,126.61,71.9,7,19,6,0,0,1.2000000000000002,886.27,503.30000000000007,0,4,1,2
2024-05-19,24,377,Clothing,177.96,98.43,5,18,1,0,0,1.3,889.8000000000001,492.15000000000003,0,1,6,5
2024-07-09,2,380,Grocery,124.13,82.31,2,4,4,1,0,0.2,248.26,164.62,0,3,1,7
2023-10-08,36,24,Clothing,54.14,38.23,3,20,2,0,0,1.7000000000000002,162.42000000000002,114.69,0,2,6,10
2023-09-17,25,489,Grocery,27.55,24.77,6,16,7,0,0,1.0,165.3,148.62,0,3,6,9
2023-09-16,10,419,Health,19.65,17.7,6,25,0,0,0,1.9000000000000001,117.89999999999999,106.19999999999999,0,2,5,9
2023-01-29,14,448,Health,64.82,36.94,6,22,3,0,0,1.6,388.91999999999996,221.64,0,3,6,1
2023-01-05,46,101,Grocery,34.86,22.35,6,17,1,0,0,1.1,209.16,134.10000000000002,0,3,3,1
2024-08-12,26,425,Health,8.95,5.52,3,9,1,1,0,0.6000000000000001,26.849999999999998,16.56,0,2,0,8
2024-01-13,40,452,Home Appliances,15.39,12.32,6,18,9,0,0,1.2000000000000002,92.34,73.92,0,4,5,1
2023-04-30,41,402,Toys,45.73,26.01,7,17,2,0,0,1.0,320.10999999999996,182.07000000000002,0,4,6,4
2023-09-30,2,112,Toys,112.42,56.84,5,8,9,1,0,0.30000000000000004,562.1,284.20000000000005,0,2,5,9
2024-07-13,40,392,Health,163.68,81.97,8,21,4,0,0,1.3,1309.44,655.76,0,3,5,7
2023-03-08,7,20,Health,23.31,13.13,6,23,1,0,0,1.7000000000000002,139.85999999999999,78.78,1,4,2,3
2023-03-08,11,160,Toys,146.82,94.07,4,20,8,0,0,1.6,587.28,376.28,0,2,2,3
2023-02-26,34,81,Grocery,79.23,57.13,6,10,4,0,0,0.4,475.38,342.78000000000003,0,3,6,2
2023-04-26,6,430,Clothing,22.69,18.28,4,12,6,0,0,0.8,90.76,73.12,0,3,2,4
2024-01-24,45,36,Toys,70.19,59.79,3,14,4,0,0,1.1,210.57,179.37,0,7,2,1
2024-04-20,40,248,Health,92.75,49.16,3,7,3,1,0,0.4,278.25,147.48,1,1,5,4
2024-07-08,49,469,Clothing,71.48,57.75,4,6,4,1,0,0.2,285.92,231.0,0,7,0,7
2024-03-05,19,217,Grocery,111.09,62.75,3,5,4,1,0,0.2,333.27,188.25,0,2,1,3
2023-06-15,12,333,Health,76.06,54.83,6,16,1,0,0,1.0,456.36,328.98,0,5,3,6
2024-03-16,31,309,Health,34.52,25.54,10,28,0,0,0,1.8,345.20000000000005,255.39999999999998,0,5,5,3
2024-03-27,9,459,Grocery,46.95,36.19,2,15,4,0,0,1.3,93.9,72.38,0,4,2,3
2024-06-14,50,440,Health,44.19,26.26,5,20,5,0,0,1.5,220.95,131.3,0,4,4,6
2024-07-28,20,246,Clothing,110.59,68.32,7,19,7,0,0,1.2000000000000002,774.13,478.23999999999995,1,7,6,7
2023-05-01,45,171,Grocery,129.89,65.02,7,16,3,0,0,0.9,909.2299999999999,455.14,0,7,0,5
2023-08-30,41,309,Health,38.08,25.54,5,23,1,0,0,1.8,190.39999999999998,127.69999999999999,0,3,2,8
2023-03-18,11,348,Health,53.3,43.73,4,5,1,1,0,0.1,213.2,174.92,0,6,5,3
2023-10-09,28,134,Clothing,128.89,74.87,8,19,1,0,0,1.1,1031.12,598.96,0,5,0,10
2024-07-03,15,7,Clothing,56.06,44.08,7,18,2,0,0,1.1,392.42,308.56,0,2,2,7
2023-09-11,14,332,Clothing,20.05,17.68,4,20,6,0,0,1.6,80.2,70.72,0,2,0,9
2023-07-13,32,285,Clothing,28.18,18.57,3,21,9,0,0,1.8,84.53999999999999,55.71,1,6,3,7
2023-06-22,42,47,Home Appliances,19.87,12.05,7,11,0,0,0,0.4,139.09,84.35000000000001,0,4,3,6
2023-08-04,14,278,Home Appliances,10.1,6.31,3,16,5,0,0,1.3,30.299999999999997,18.93,0,3,4,8
2023-07-06,45,489,Grocery,41.19,24.77,5,21,2,0,0,1.6,205.95,123.85,0,4,3,7
2024-03-26,44,367,Electronics,156.77,85.62,6,21,7,0,0,1.5,940.6200000000001,513.72,0,2,1,3
2024-09-05,32,103,Grocery,74.9,49.32,2,16,4,0,0,1.4000000000000001,149.8,98.64,0,7,3,9
2023-11-06,8,313,Clothing,34.2,21.42,5,22,7,0,0,1.7000000000000002,171.0,107.10000000000001,0,1,0,11
2024-08-04,31,366,Electronics,38.6,26.23,8,14,5,0,0,0.6000000000000001,308.8,209.84,0,6,6,8
2023-06-01,32,96,Clothing,32.95,29.13,8,17,1,0,0,0.9,263.6,233.04,0,5,3,6
2024-06-01,41,469,Clothing,72.81,57.75,2,9,5,1,0,0.7000000000000001,145.62,115.5,0,1,5,6
2023-05-19,11,435,Health,34.68,29.47,5,5,7,1,0,0.0,173.4,147.35,0,2,4,5
2023-02-13,32,365,Electronics,80.55,41.11,6,6,9,1,0,0.0,483.29999999999995,246.66,0,4,0,2
2024-04-25,7,295,Home Appliances,11.44,8.83,2,16,3,0,0,1.4000000000000001,22.88,17.66,0,6,3,4
2024-08-21,49,281,Toys,125.69,97.81,6,22,7,0,0,1.6,754.14,586.86,0,3,2,8
2023-08-18,20,226,Grocery,186.01,93.83,6,19,7,0,0,1.3,1116.06,562.98,0,1,4,8
2024-08-13,6,483,Electronics,46.71,24.13,3,5,0,1,0,0.2,140.13,72.39,0,7,1,8
2023-08-15,38,12,Health,168.21,85.41,6,7,5,1,0,0.1,1009.26,512.46,0,6,1,8
2024-11-30,4,433,Clothing,177.91,93.44,4,11,6,0,0,0.7000000000000001,711.64,373.76,0,7,5,11
2024-09-30,25,55,Electronics,69.69,44.33,7,14,9,0,0,0.7000000000000001,487.83,310.31,0,2,0,9
2023-03-01,41,45,Electronics,14.22,7.69,3,9,8,1,0,0.6000000000000001,42.660000000000004,23.07,0,3,2,3
2023-06-28,24,500,Toys,159.4,82.1,7,24,1,0,0,1.7000000000000002,1115.8,574.6999999999999,0,3,2,6
2024-09-25,20,387,Toys,52.34,30.2,4,22,9,0,0,1.8,209.36,120.8,0,3,2,9
2024-05-05,20,392,Health,116.73,81.97,1,18,3,0,0,1.7000000000000002,116.73,81.97,0,4,6,5
2024-06-14,36,284,Home Appliances,115.85,68.36,3,14,7,0,0,1.1,347.54999999999995,205.07999999999998,0,5,4,6
2024-08-15,46,460,Clothing,98.81,49.43,5,19,0,0,0,1.4000000000000001,494.05,247.15,0,7,3,8
2024-04-03,32,155,Clothing,41.19,22.8,4,13,0,0,0,0.9,164.76,91.2,0,6,2,4
2024-04-15,32,314,Health,58.53,36.95,7,14,9,0,0,0.7000000000000001,409.71000000000004,258.65000000000003,1,4,0,4
2023-09-02,30,30,Home Appliances,54.99,27.53,6,22,4,0,0,1.6,329.94,165.18,0,4,5,9
2023-05-13,9,351,Toys,38.24,19.86,5,5,0,1,0,0.0,191.20000000000002,99.3,0,6,5,5
2023-11-17,6,288,Toys,195.83,97.96,6,25,8,0,0,1.9000000000000001,1174.98,587.76,0,1,4,11
2024-08-12,49,121,Electronics,118.59,61.23,2,8,5,1,0,0.6000000000000001,237.18,122.46,0,5,0,8
2023-11-19,7,255,Clothing,156.13,91.57,2,17,8,0,0,1.5,312.26,183.14,0,6,6,11
2024-03-07,50,498,Toys,132.8,90.1,4,7,0,1,0,0.30000000000000004,531.2,360.4,0,7,3,3
2024-01-12,22,283,Health,33.42,21.24,8,18,3,0,0,1.0,267.36,169.92,0,3,4,1
2024-07-09,45,474,Toys,66.95,37.16,5,5,2,1,0,0.0,334.75,185.79999999999998,0,4,1,7
2023-11-25,42,369,Toys,36.21,24.33,3,8,3,1,0,0.5,108.63,72.99,0,1,5,11
2024-06-14,5,429,Clothing,128.19,75.54,3,7,6,1,0,0.4,384.57,226.62,0,5,4,6
2023-09-14,20,312,Electronics,61.61,48.06,3,18,1,0,0,1.5,184.82999999999998,144.18,0,5,3,9
2024-11-11,8,183,Home Appliances,49.53,35.84,4,6,4,1,0,0.2,198.12,143.36,0,4,0,11
2023-11-02,28,450,Grocery,96.01,53.27,2,18,3,0,0,1.6,192.02,106.54,0,2,3,11
2024-11-27,20,447,Health,55.36,49.92,3,3,6,1,0,0.0,166.07999999999998,149.76,0,1,2,11
2024-12-18,19,67,Grocery,158.33,89.16,7,11,4,0,0,0.4,1108.3100000000002,624.12,0,4,2,12
2024-08-31,46,463,Health,94.17,57.95,7,23,2,0,0,1.6,659.19,405.65000000000003,0,7,5,8
2023-05-22,37,467,Toys,25.28,18.9,5,19,9,0,0,1.4000000000000001,126.4,94.5,0,5,0,5
2024-03-21,22,398,Electronics,145.92,77.46,4,21,4,0,0,1.7000000000000002,583.68,309.84,0,4,3,3
2023-10-23,34,139,Grocery,81.48,50.01,1,12,6,0,0,1.1,81.48,50.01,0,6,0,10
2023-08-08,43,439,Clothing,82.34,43.54,3,14,2,0,0,1.1,247.02,130.62,0,5,1,8
2023-04-09,48,326,Health,115.31,83.51,8,27,1,0,0,1.9000000000000001,922.48,668.08,0,6,6,4
2024-02-08,31,94,Home Appliances,95.38,63.95,5,5,1,1,0,0.0,476.9,319.75,0,3,3,2
2024-08-01,38,388,Toys,81.86,64.14,3,19,9,0,0,1.6,245.57999999999998,192.42000000000002,0,4,3,8
2023-08-27,15,284,Home Appliances,127.86,68.36,6,10,5,0,0,0.4,767.16,410.15999999999997,0,3,6,8
2024-07-26,49,493,Home Appliances,40.39,34.53,9,9,0,1,0,0.0,363.51,310.77,0,1,4,7
2024-01-17,12,367,Electronics,163.97,85.62,4,15,7,0,0,1.1,655.88,342.48,0,7,2,1
2024-06-14,11,125,Toys,68.89,42.18,7,13,7,0,0,0.6000000000000001,482.23,295.26,0,5,4,6
2024-11-14,14,127,Home Appliances,102.58,59.23,6,6,4,1,0,0.0,615.48,355.38,0,2,3,11
2023-04-20,28,389,Health,46.17,29.79,1,18,0,0,0,1.7000000000000002,46.17,29.79,0,2,3,4
2024-06-14,14,428,Health,16.96,14.61,4,23,2,0,0,1.9000000000000001,67.84,58.44,0,3,4,6
2023-09-15,47,1,Electronics,28.93,24.94,7,19,2,0,0,1.2000000000000002,202.51,174.58,0,2,4,9
2024-10-04,1,483,Electronics,41.28,24.13,6,14,3,0,0,0.8,247.68,144.78,1,7,4,10
2023-07-04,42,385,Clothing,77.12,39.01,3,10,0,0,0,0.7000000000000001,231.36,117.03,0,4,1,7
2024-07-08,22,205,Clothing,6.23,5.5,3,19,3,0,0,1.6,18.69,16.5,0,5,0,7
2023-06-19,12,347,Home Appliances,115.94,71.45,2,16,8,0,0,1.4000000000000001,231.88,142.9,0,7,0,6
2024-03-09,11,334,Health,84.39,62.49,7,25,1,0,0,1.8,590.73,437.43,1,7,5,3
2024-01-21,50,159,Health,76.57,54.55,5,9,1,1,0,0.4,382.84999999999997,272.75,0,4,6,1
2024-08-11,32,189,Electronics,56.43,28.44,7,15,7,0,0,0.8,395.01,199.08,0,2,6,8
2024-07-04,44,272,Toys,137.58,95.39,5,7,2,1,0,0.2,687.9000000000001,476.95,0,4,3,7
2023-12-28,45,371,Grocery,72.89,36.54,5,13,8,0,0,0.8,364.45,182.7,0,1,3,12
2023-04-12,38,440,Health,48.44,26.26,5,19,9,0,0,1.4000000000000001,242.2,131.3,0,6,2,4
2024-04-09,45,285,Clothing,29.58,18.57,2,17,2,0,0,1.5,59.16,37.14,0,1,1,4
2024-11-22,21,470,Toys,140.24,80.96,3,21,2,0,0,1.8,420.72,242.88,0,4,4,11
2024-09-02,41,412,Electronics,33.76,21.97,4,15,4,0,0,1.1,135.04,87.88,0,1,0,9
2023-10-31,5,258,Electronics,28.89,15.66,4,18,5,0,0,1.4000000000000001,115.56,62.64,0,4,1,10
2023-10-27,36,55,Electronics,88.53,44.33,4,22,4,0,0,1.8,354.12,177.32,0,3,4,10
2023-07-24,8,34,Home Appliances,105.15,67.05,6,14,7,0,0,0.8,630.9000000000001,402.29999999999995,0,4,0,7
2024-09-09,14,68,Toys,49.54,40.03,5,20,0,0,0,1.5,247.7,200.15,0,4,0,9
2024-04-15,16,398,Electronics,136.71,77.46,9,23,9,0,0,1.4000000000000001,1230.39,697.14,1,6,0,4
2024-03-06,50,470,Toys,142.0,80.96,7,14,1,0,0,0.7000000000000001,994.0,566.7199999999999,1,3,2,3
2023-03-24,26,278,Home Appliances,11.1,6.31,6,11,4,0,0,0.5,66.6,37.86,1,1,4,3
2023-08-13,9,102,Electronics,136.39,95.31,3,13,3,0,0,1.0,409.16999999999996,285.93,0,3,6,8
2023-11-25,40,265,Grocery,48.08,31.66,6,13,4,0,0,0.7000000000000001,288.48,189.96,0,4,5,11
2024-02-02,46,25,Health,84.06,72.87,8,25,7,0,0,1.7000000000000002,672.48,582.96,0,5,4,2
2023-01-03,22,391,Clothing,106.66,53.98,1,1,3,1,0,0.0,106.66,53.98,1,4,1,1
2023-03-09,21,205,Clothing,10.11,5.5,2,2,1,1,0,0.0,20.22,11.0,0,4,3,3
2024-05-17,24,310,Electronics,131.18,70.13,4,22,2,0,0,1.8,524.72,280.52,0,3,4,5
2024-09-11,13,315,Clothing,148.95,81.44,6,11,3,0,0,0.5,893.6999999999999,488.64,0,7,2,9
2024-09-09,6,106,Health,43.94,25.49,7,25,6,0,0,1.8,307.58,178.42999999999998,1,6,0,9
2023-06-18,40,345,Electronics,90.25,76.66,2,20,9,0,0,1.8,180.5,153.32,0,3,6,6
2024-02-23,7,29,Health,87.01,57.16,3,14,6,0,0,1.1,261.03000000000003,171.48,0,4,4,2
2023-11-26,3,21,Grocery,34.83,18.71,7,21,2,0,0,1.4000000000000001,243.81,130.97,0,7,6,11
2023-08-08,4,288,Toys,158.48,97.96,7,17,7,0,0,1.0,1109.36,685.7199999999999,1,7,1,8
2024-02-01,46,336,Clothing,56.14,40.86,5,17,8,0,0,1.2000000000000002,280.7,204.3,0,7,3,2
2023-05-29,32,407,Grocery,173.15,88.49,6,7,9,1,0,0.1,1038.9,530.9399999999999,0,5,0,5
2024-12-07,7,362,Home Appliances,44.03,27.02,1,3,2,1,0,0.2,44.03,27.02,0,2,5,12
2023-10-03,48,39,Home Appliances,63.09,34.25,2,20,7,0,0,1.8,126.18,68.5,0,6,1,10
2023-04-02,21,153,Grocery,41.3,29.9,6,12,3,0,0,0.6000000000000001,247.79999999999998,179.39999999999998,1,5,6,4
2023-03-28,43,84,Clothing,28.03,19.79,10,14,7,0,0,0.4,280.3,197.89999999999998,1,4,1,3
2023-08-13,4,48,Toys,114.31,79.18,9,23,3,0,0,1.4000000000000001,1028.79,712.6200000000001,0,2,6,8
2024-03-30,5,93,Home Appliances,115.02,63.94,1,6,6,1,0,0.5,115.02,63.94,0,1,5,3
2023-03-10,3,350,Electronics,118.71,61.15,8,12,5,0,0,0.4,949.68,489.2,0,3,4,3
2024-12-06,10,62,Home Appliances,86.74,43.99,5,7,5,1,0,0.2,433.7,219.95000000000002,0,1,4,12
2024-10-07,10,470,Toys,154.71,80.96,9,16,4,0,0,0.7000000000000001,1392.39,728.64,1,7,0,10
2024-05-18,20,323,Grocery,189.91,99.31,2,3,9,1,0,0.1,379.82,198.62,0,6,5,5
2023-08-02,23,460,Clothing,75.68,49.43,5,13,7,0,0,0.8,378.40000000000003,247.15,0,2,2,8
2024-01-14,13,388,Toys,78.97,64.14,5,8,7,1,0,0.30000000000000004,394.85,320.7,0,2,6,1
2024-04-16,25,206,Toys,117.91,90.53,7,7,9,1,0,0.0,825.37,633.71,1,7,1,4
2024-08-25,45,13,Clothing,70.25,51.47,3,21,0,0,0,1.8,210.75,154.41,0,6,6,8
2024-02-23,49,374,Toys,67.01,47.8,3,17,3,0,0,1.4000000000000001,201.03000000000003,143.39999999999998,1,4,4,2
2024-08-26,23,60,Home Appliances,118.05,73.29,4,23,7,0,0,1.9000000000000001,472.2,293.16,0,2,0,8
2023-09-26,8,79,Toys,159.6,99.71,10,25,9,0,0,1.5,1596.0,997.0999999999999,1,3,1,9
2024-11-23,8,174,Grocery,29.85,19.13,6,17,0,0,0,1.1,179.10000000000002,114.78,0,5,5,11
2024-08-05,23,51,Clothing,64.2,52.33,3,22,7,0,0,1.9000000000000001,192.60000000000002,156.99,0,2,0,8
2023-06-15,9,107,Clothing,162.7,89.96,5,11,8,0,0,0.6000000000000001,813.5,449.79999999999995,0,7,3,6
2023-10-17,48,182,Electronics,111.23,87.03,7,19,0,0,0,1.2000000000000002,778.61,609.21,1,2,1,10
2023-04-30,21,483,Electronics,36.53,24.13,12,29,5,0,0,1.7000000000000002,438.36,289.56,0,5,6,4
2024-08-02,33,25,Health,125.06,72.87,4,8,5,1,0,0.4,500.24,291.48,0,4,4,8
2023-04-07,32,105,Health,108.65,75.12,6,24,4,0,0,1.8,651.9000000000001,450.72,0,4,4,4
2023-09-30,3,380,Grocery,107.81,82.31,7,13,8,0,0,0.6000000000000001,754.6700000000001,576.1700000000001,0,2,5,9
2024-06-02,9,326,Health,103.93,83.51,2,20,6,0,0,1.8,207.86,167.02,0,6,6,6
2023-01-19,48,196,Health,17.88,11.96,3,8,6,1,0,0.5,53.64,35.88,0,1,3,1
2023-11-06,24,118,Health,50.73,44.24,3,10,1,0,0,0.7000000000000001,152.19,132.72,0,4,0,11
2023-07-19,48,477,Toys,72.63,45.01,9,26,0,0,0,1.7000000000000002,653.67,405.09,1,1,2,7
2024-02-19,43,359,Grocery,144.12,76.42,5,11,7,0,0,0.6000000000000001,720.6,382.1,0,6,0,2
2024-02-05,21,315,Clothing,152.26,81.44,4,19,2,0,0,1.5,609.04,325.76,0,1,0,2
2023-11-09,30,278,Home Appliances,11.67,6.31,6,9,3,1,0,0.30000000000000004,70.02,37.86,0,7,3,11
2023-01-30,28,462,Home Appliances,34.08,30.09,6,21,9,0,0,1.5,204.48,180.54,0,6,0,1
2024-07-25,39,122,Health,122.89,98.18,6,10,7,0,0,0.4,737.34,589.08,0,1,3,7
2023-06-03,40,323,Grocery,150.75,99.31,7,9,1,1,0,0.2,1055.25,695.1700000000001,0,4,5,6
2023-05-16,33,28,Health,42.59,35.4,8,27,7,0,0,1.9000000000000001,340.72,283.2,0,5,1,5
2024-12-22,16,143,Health,33.67,20.72,7,8,2,1,0,0.1,235.69,145.04,0,3,6,12
2024-05-26,29,360,Grocery,167.23,96.18,5,21,5,0,0,1.6,836.15,480.90000000000003,0,5,6,5
2024-07-07,45,298,Grocery,61.72,36.44,5,15,6,0,0,1.0,308.6,182.2,0,3,6,7
2023-07-13,23,295,Home Appliances,13.11,8.83,5,23,9,0,0,1.8,65.55,44.15,0,5,3,7
2023-11-10,48,71,Toys,37.05,18.54,9,15,7,0,0,0.6000000000000001,333.45,166.85999999999999,0,4,4,11
2024-08-05,12,323,Grocery,191.02,99.31,8,11,9,0,0,0.30000000000000004,1528.16,794.48,0,4,0,8
2024-09-16,34,367,Electronics,140.93,85.62,4,15,4,0,0,1.1,563.72,342.48,0,7,0,9
2023-01-13,32,438,Clothing,59.21,34.16,6,14,2,0,0,0.8,355.26,204.95999999999998,0,4,4,1
2023-10-23,18,131,Toys,16.6,10.77,5,5,5,1,0,0.0,83.0,53.849999999999994,0,6,0,10
2024-02-14,29,352,Health,174.37,90.56,7,21,0,0,0,1.4000000000000001,1220.5900000000001,633.9200000000001,0,5,2,2
2023-08-08,2,4,Electronics,84.9,76.07,6,20,7,0,0,1.4000000000000001,509.40000000000003,456.41999999999996,0,5,1,8
2023-08-30,1,80,Toys,49.36,30.67,9,27,2,0,0,1.8,444.24,276.03000000000003,0,1,2,8
2024-10-27,15,81,Grocery,106.47,57.13,5,5,9,1,0,0.0,532.35,285.65000000000003,0,5,6,10
2024-03-21,36,363,Toys,99.09,55.33,10,26,7,0,0,1.6,990.9000000000001,553.3,1,7,3,3
2023-12-21,6,425,Health,8.45,5.52,4,16,1,0,0,1.2000000000000002,33.8,22.08,0,6,3,12
2024-06-07,33,452,Home Appliances,19.78,12.32,6,6,2,1,0,0.0,118.68,73.92,0,7,4,6
2024-06-03,37,22,Clothing,96.73,50.85,6,7,2,1,0,0.1,580.38,305.1,0,1,0,6
2024-08-29,16,335,Grocery,140.17,71.9,2,17,6,0,0,1.5,280.34,143.8,0,5,3,8
2023-06-02,4,14,Clothing,58.11,44.93,1,9,5,1,0,0.8,58.11,44.93,1,5,4,6
2023-01-06,39,320,Home Appliances,33.79,17.72,6,8,5,1,0,0.2,202.74,106.32,0,1,4,1
2024-03-21,31,298,Grocery,56.47,36.44,6,14,6,0,0,0.8,338.82,218.64,0,1,3,3
2023-12-05,9,480,Grocery,28.06,16.81,9,28,9,0,0,1.9000000000000001,252.54,151.29,1,4,1,12
2023-08-07,5,109,Clothing,116.96,96.83,3,18,9,0,0,1.5,350.88,290.49,0,4,0,8
2023-06-22,28,197,Electronics,169.54,97.15,1,15,5,0,0,1.4000000000000001,169.54,97.15,0,7,3,6
2023-09-23,19,101,Grocery,30.58,22.35,1,7,0,1,0,0.6000000000000001,30.58,22.35,0,5,5,9
2023-08-18,36,243,Home Appliances,71.51,53.61,12,15,8,0,0,0.30000000000000004,858.1200000000001,643.3199999999999,1,2,4,8
2024-02-06,16,462,Home Appliances,41.99,30.09,5,15,6,0,0,1.0,209.95000000000002,150.45,0,4,1,2
2024-12-02,35,17,Electronics,16.03,13.26,2,17,6,0,0,1.5,32.06,26.52,0,1,0,12
2023-05-22,42,219,Clothing,82.99,70.54,3,5,3,1,0,0.2,248.96999999999997,211.62,0,1,0,5
2024-06-01,39,11,Grocery,169.11,84.6,5,22,4,0,0,1.7000000000000002,845.5500000000001,423.0,0,5,5,6
2024-08-01,23,494,Home Appliances,124.08,86.77,3,17,4,0,0,1.4000000000000001,372.24,260.31,0,2,3,8
2023-03-25,50,202,Electronics,65.04,41.32,6,15,0,0,0,0.9,390.24,247.92000000000002,1,7,5,3
2024-08-08,9,431,Clothing,101.52,80.99,8,19,1,0,0,1.1,812.16,647.92,0,4,3,8
2024-09-10,42,233,Home Appliances,23.64,12.86,3,21,2,0,0,1.8,70.92,38.58,0,6,1,9
2024-04-25,47,261,Clothing,60.03,42.53,7,22,4,0,0,1.5,420.21000000000004,297.71000000000004,0,2,3,4
2024-12-16,35,229,Clothing,18.07,15.18,7,7,2,1,0,0.0,126.49000000000001,106.25999999999999,0,7,0,12
2023-03-09,7,99,Clothing,84.6,65.59,2,6,1,1,0,0.4,169.2,131.18,0,1,3,3
2023-03-02,16,211,Home Appliances,122.59,85.04,3,21,2,0,0,1.8,367.77,255.12,0,2,3,3
2023-07-08,12,424,Home Appliances,117.77,69.07,7,20,4,0,0,1.3,824.39,483.48999999999995,0,4,5,7
2024-11-04,46,35,Health,23.02,17.89,12,16,1,0,0,0.4,276.24,214.68,0,3,0,11
2023-01-10,5,59,Electronics,59.7,34.64,6,10,1,0,0,0.4,358.20000000000005,207.84,1,3,1,1
2023-03-03,22,440,Health,43.54,26.26,3,10,6,0,0,0.7000000000000001,130.62,78.78,0,7,4,3
2024-08-21,30,453,Electronics,85.91,44.36,6,24,2,0,0,1.8,515.46,266.15999999999997,0,5,2,8
2023-10-16,18,101,Grocery,37.5,22.35,5,6,8,1,0,0.1,187.5,111.75,0,3,0,10
2024-01-14,39,171,Grocery,73.76,65.02,2,14,3,0,0,1.2000000000000002,147.52,130.04,0,7,6,1
2024-09-26,7,291,Grocery,108.47,92.63,4,19,4,0,0,1.5,433.88,370.52,0,3,3,9
2024-06-04,8,7,Clothing,70.8,44.08,5,21,7,0,0,1.6,354.0,220.39999999999998,0,1,1,6
2024-12-06,16,37,Grocery,132.63,97.69,9,25,9,0,0,1.6,1193.67,879.21,1,1,4,12
2023-03-16,13,151,Toys,48.72,27.95,4,22,1,0,0,1.8,194.88,111.8,0,2,3,3
2023-03-10,31,26,Grocery,118.9,84.79,1,10,7,0,0,0.9,118.9,84.79,0,2,4,3
2024-06-07,34,334,Health,94.99,62.49,8,18,4,0,0,1.0,759.92,499.92,0,3,4,6
2024-05-10,41,207,Grocery,22.12,18.9,10,10,1,0,0,0.0,221.20000000000002,189.0,1,4,4,5
2023-10-06,11,332,Clothing,29.92,17.68,2,18,1,0,0,1.6,59.84,35.36,0,5,4,10
2023-08-05,1,422,Electronics,29.12,15.93,2,17,0,0,0,1.5,58.24,31.86,0,3,5,8
2024-03-25,4,21,Grocery,35.71,18.71,8,16,3,0,0,0.8,285.68,149.68,0,4,0,3
2023-05-01,30,365,Electronics,75.23,41.11,5,19,2,0,0,1.4000000000000001,376.15000000000003,205.55,0,6,0,5
2024-01-25,27,103,Grocery,86.51,49.32,0,7,4,1,0,0.7000000000000001,0.0,0.0,0,7,3,1
2023-08-19,4,117,Clothing,107.36,84.61,2,12,9,0,0,1.0,214.72,169.22,0,7,5,8
2023-10-17,40,140,Health,133.91,69.79,4,21,6,0,0,1.7000000000000002,535.64,279.16,0,7,1,10
2023-07-04,42,409,Electronics,38.57,31.26,6,17,7,0,0,1.1,231.42000000000002,187.56,1,1,1,7
2024-05-28,28,364,Grocery,50.44,26.13,3,13,8,0,0,1.0,151.32,78.39,0,5,1,5
2023-02-28,28,383,Toys,76.33,39.42,7,19,1,0,0,1.2000000000000002,534.31,275.94,1,7,1,2
2023-03-17,22,385,Clothing,76.48,39.01,9,20,3,0,0,1.1,688.32,351.09,0,7,4,3
2024-04-20,19,480,Grocery,26.18,16.81,9,9,1,1,0,0.0,235.62,151.29,1,3,5,4
2023-02-08,36,332,Clothing,21.89,17.68,9,16,3,0,0,0.7000000000000001,197.01,159.12,1,1,2,2
2023-10-07,17,413,Home Appliances,104.41,55.05,6,25,1,0,0,1.9000000000000001,626.46,330.29999999999995,0,1,5,10
